bg alrescha,2418
code 777,1200
awoken shinji&eva unit-01,698
d/bbatman+batwing,1476
highlander,1209
g odin,1423
b famiel,2494
d/lvegeta,1560
d hera,985
b/r beast rider,1302
g/gbullfango cat,863
gg casablanca,1168
rllifive,2092
wood dominion michael,625
rdmegumi hayashida,2604
ldfirem,1915
rlminerva,388
g/g kano,1513
b water dragon swordsman,1505
b idunn&idunna,2393
a venus,1928
l/d pollux,3060
barbarossa,2918
b/bnut,2385
ldkikyo,2842
g/gtenshinhan,1409
rlkagutsuchi,755
r/dkali,2511
dg cerberus rider,2102
r/r chika makimura,1281
l/l yoroku,1525
knightmare batman,2827
lmechadragon valhalla,411
bdamon,633
drarkham knight,2140
r/g salamander,323
l/b fuu,3116
rr kagutsuchi,133
a karin,2074
tornado holy dragon,1093
dqxq,1237
batman+s. gloves act fb,1221
r himiko,2543
r/rmr. satan,1584
cameo,2670
r/dsurtr,2398
rdrahklist,2939
brbarbarossa,2918
rsonia,1645
dknightmare batman,2827
g/gancient wooden beast,2115
shitva,236
gotenks,1938
dloki,2396
a plan,367
drall,757
bd odin,1925
rtosawandra,2429
d/l bahamut,1907
r/r fire dragon swordsman,1503
g hanuman,2838
r/l squall,2034
gg woodbahn,1352
db creuse,1658
lr uub,1941
r/bsalamander,322
bdwadatsumi,1307
r/dgigas,2019
gcalico nyadra,1959
siegfried,692
g/gfolen lazule,1287
awoken black dios,1498
bgthe norn skuld,2714
d/btyphon,2745
l/dfirst form,2791
lchinbowdra,2434
a wadatsumi,1307
tsuku yomi,141
grarmadel,1754
frieza - final form,1379
dd gin,2868
dlfagan,1343
dr damascus,741
bbmystic ice knight,823
r salamander,1109
gabe guard captain pig,1643
ronove,2995
bbkarin,2074
ddunder construction,704
b/rantikythera,1458
l takeminakata,2806
g bastet,2929
d/g grape dragon,1084
delgado,1654
dlsonia gran reverse,2737
rbharley quinn,2136
gwonder woman,2825
a hades,1748
l dragon rider,1304
rsilk,2666
lr jou kanayama,2616
d/d henry boram,1291
tora,2486
susano,2323
idunn&idunna,2393
cancer,2648
lrgenie,1782
rg leilan,1262
b/damon,633
r/d anima,3083
volcano dragon,23
beast rider,1302
gb artemis,2749
r/lexiled apollo,1059
gbtoytops,759
g/rrobin hood,2920
r/b phoenix rider,2094
bb kamui,2740
l/d dragon rider,1304
d/rjed,1028
g/lsylvie,2509
rmurakumo takeda,1283
g/bmeimei,3151
bartz,2771
my melody & brachys,2088
gleorio,2228
gb captain kidd,976
gzhuge liang,1373
l/dtora,2486
mandrake,93
blue wood fafnir,331
afreyr,2392
d/bpersephone,2751
b/bviper orochi,986
l/r saria,2441
b/b mystic ice knight,823
awoken odin & odin cat,1199
l/dvenus,395
dd under construction,704
gd cell - first form,1939
gtenshinhan,1409
ddsuccubus,1106
lthor,2395
大邪眼ｂ・ロマノフ,2176
d/d ichigo kurosaki,2677
flamedragon muspelheim,408
r/ldiagoldos,1879
db okuninushi,2282
final nightmare harley quinn,2136
eschamali,2592
drbasilisk,338
g/d cell - first form,1939
g/l earth golem,1274
absolute zero hrungnir,820
drkefka,2059
gkisuke urahara,2689
r poogie,2346
rdsurtr,2398
b/r sea serpent,326
bb sea serpent,1095
dpumpkin joker,2403
g/b toytops,759
nebradisk,786
r ab wingman,961
d/gyomi,2325
dfenrir,2641
d pepper”闇モード”,3067
rb bartholomew,974
d/rdurga,1339
b/bsarasvati,3069
lseta sojiro,3035
l/lkrillin,1405
ll linka,2735
g/d cloud of darkness,2054
ogre cat,2342
garmored titan,2374
ultimate ranger,527
lbfenrir viz,2900
l/b archangel metatron,1217
rl misato&aaa wunder,2328
rg alma,2243
gr dragonette,330
r el dorado,772
rdandroid 17,1566
d vampire lord,2410
lltinnin,2070
gg melon dragon,1080
virgo,2644
bb zhou yu,2103
gjord,2320
d/dpitou,1032
king metal dragon & king metal cat,877
r/g shotel,1881
gb hanuman,2838
bkerokerokeroppi,2087
a hera-sowilo,1250
d/rgravis,1648
grmedjedra,1837
fenrir knight,101
r/l lifive,2092
b bulma,1804
dkenpachi zaraki,2695
d vivi,2040
lifive,2092
gg meimei,2075
indra,2979
guan yu,1244
d/bblack mage,2802
r/l horus,2927
rbaldin,2713
gjuda,1869
folen lazule,1287
g hera-beorc,2807
lsoldier,992
b/lpuppetmaster santa,535
unicorn,1213
android 18,1568
b legelonte,1916
gdhonjo kamatari,3037
rumbling blazing king apollo,882
b/gars paulina,1752
b/d another justice,2989
amitan,841
blsea serpent,328
l seraphis,2891
r/dares,889
d/lhel,2893
p.a.dリーダー・春山孝一,2618
l/dcrystalskull,1459
g/grobin,929
r/g liu bei,2514
b/lfamiel,2494
glタマゾーｘ覚醒オーディン,3095
gdgabranth,2789
a idunn&idunna,2393
rl sedin,2875
gkapibara-san,612
b/dhakumen no mono,2485
l/bcupid,1103
dark angel metatron,1644
deschamali,2592
namekian - piccolo,1403
g/rgon freecss,2226
santa claus,2524
dhaku,2076
l/b izanagi,2984
g/l awoken odin cat,881
g morigon,970
dkakkab,2194
gb jormungandr,2639
bfamiel,2494
db kurone,3117
d bad badtz-maru,1157
d shantotto,2775
dlthoth,1465
bemperor of palamecia,2053
r/lbouya harumichi,2602
l superman,2824
bd another justice,2989
l/r ilm,3235
r/l salamander,324
bdodin,1925
dl akechi mitsuhide,3110
l/l mystic light knight,2742
awoken thor,2395
bb baggi cat,859
xiang mei,2756
bzeus mercury,1532
honjo kamatari,3037
g awoken odin cat,881
l/dra,998
l/lelia,1848
g/b caph,2529
g leorio,2228
llsuper zeus,2217
chika makimura,1281
gbraguel,2941
lbsandalphon,2892
rbab wingman,961
batman+disruptor,2133
l/gseta sojiro,3035
dmetatron,1644
rl ra,2953
g piccolo,1562
l/ltinnin,2070
r/r murakumo takeda,1283
r/r leilan,2073
kittyn & mimmyna,1147
d/r raoh,1857
vritra,2980
lgivory dragon,336
r/gsalamander,323
dleschamali,2592
g/l zeus-dios,2948
d/d coc p.e.k.k.a,731
athena,2811
g/l algedi,2557
glawoken odin cat,881
machine golem,2127
l pterra,483
dr ruchbah,2530
lg valkyrie,1727
b/bmermaid,1100
b/g alrescha,2418
awoken susano no mikoto,2323
b/dtoa,2876
bgmythril,738
bd sea serpent,329
awoken ares,2747
r sphinx,2008
ddchester,1627
bl kraken rider,2096
isle dragon yggdrasil,410
d kuromi,1159
bruka,1512
d/bbeelzebub,645
d/g kouhei jinnai,2622
core fusion,2327
br berserk,692
r/b ab wingman,961
barchangel gabriel,2499
r/lmamiya,1875
rb salamander,322
d/r kakkab,2194
beach valk,2318
puppetmaster,1905
zoë hange,2368
dmurata juuzou,2620
the tenth angel - assault mode,712
sagirinokami,1354
d/l emperor masterion,1060
g/lrathian cat,1197
rdiagoldos,1879
lbalcyone,2559
l/runicorn rider,2100
llmistrain,1354
meimei,2075
r ra,2953
dmachine necky,3094
g/gsarutobi sasuke,1193
dorchid,1170
rr catwoman,927
ice dragon niflheim,409
r/d shishio makoto,3039
d/bagni,2896
bvampire,895
enju,2938
divine queen hera,985
dark flame ifrit,325
g/rsusano,2323
lrapollo,892
rg makimachi misao,3031
ld izanagi,2281
ll soldier,992
gr medjedra,1837
rshotel,1881
bb bulma,1804
meruem,1030
bbbaggi cat,859
b/r barbarossa,2918
draditz,1798
b beast rider,1302
l elia,1848
bdawoken odin cat,1199
dd levi,2360
rd kali,2511
godin,1423
bdmizuha,2935
gbastet,2929
b/d isis,2812
duke vampire lord,516
ll izanagi,1299
bbrinoa,2036
gg sarutobi sasuke,1193
valkyrie femme,1728
rl eren yeager,2355
baggi,859
rshun,1433
ranima,3083
glalgedi,2557
l female titan,2378
ld ra,998
br sea serpent,326
rlflame golem,1272
dbbasilisk,339
gronia,2567
d lil' black dragon,1094
lsakuya another,2569
l laphroaig,444
g highlander,1209
dl emperor masterion,1060
gavalon drake,2752
ultimate alex santa,539
mhera,2526
asakuya,2389
d zarbon,1381
lmaeda keiji,3108
r/danima,3083
d ginyu,1391
dlvegeta,1560
r/r yamcha,1407
sadojima hoji,3041
g astaroth,2505
d/dbatman+batarang,933
b/glakshmi,1114
drdoomsday,2833
bg karin,1264
sea deity neptune,125
b gienah,2334
kitty & tyrra,1151
db dorva,2879
ghighlander,1209
d/ddiadem,2189
firem,1915
gleeza,1619
rshaitan,919
amberjack,835
blaquaman,1680
gl shaina,1719
gg tenshinhan,1409
amephistopheles,1510
l/l force,2715
d/lsonia gran reverse,2737
gastaroth,2505
l tatsuya bitou,2610
gd ruel,2495
dgyomi,2325
glwonder woman,2825
br beast rider,1302
d yukari,2119
rlouka,2932
dalraune,2411
dbjudar,2479
charité machina,2296
dragonette,1096
uub,1941
g/b spica,3058
ll gargwa cat,861
r/lyamato takeru,2536
db loki,1348
snow white,1415
bltidus,2042
gg daruma,440
akarin,2074
g/l hera-beorc,2962
bg zhou yu,2104
ddryushin kunou,2608
ld crystalskull,1459
l/r archangel raphael,2501
l/d ivory dragon,337
g/r parvati,1116
dark archdemon lucifer,639
female titan,2378
aapollo,2750
drsatan,1646
l/gathena,1422
asusano,2323
d/rvritra,2980
dblack nyadra,1961
g/l freyja,1346
r/lagni,2637
r raoh,2445
g ruel,2495
marine rider robin,383
cursed dragon,3084
r/g cao cao,1738
lgasho,1764
b/dkarin,1265
d/b beelzebub,645
憂愁の謀略神・明智光秀,3110
rr phoenix,1210
d/b sonia,2406
r/d hera-ur-senpai,2018
time mage,1903
glsacred dragon king saiga,716
d/l killua zoldyck,2227
r/dranger,1904
bbeyzul,1227
bl archangel gabriel,623
g gaia,2738
黒焚連合初代総長・古川修,2606
gltakani megumi,3027
ultimate dragoon,448
ddginyu,1391
fenrir viz,2900
tiamat,121
g/l kaede,2972
rrshiva,1954
l sonia gran,1760
d/dhenry boram,1291
antares,3054
rlaila,1615
ggalnair,2187
ilm,3236
d cecil,2768
l/r kopis,1884
d/dthanatos,923
bd idunn&idunna,2393
d/lmaple,2729
r/g theurgia,2821
lpterra,483
r/ryamcha,1407
beach panda,2292
dl loki,2396
l/d defoud,1631
dd akechi mitsuhide,3109
l/l crystal ruler hikari - tenchi,2571
l/gbyakuya kuchiki,2703
l/l patricia ezel,1289
d/b agni,2896
ldsopdet,1463
r/lhorus,2927
d kurone,1515
supergirl,1678
g/d ragnarok dragon,2594
lcat khezu,1610
ldbalancile another,2245
gg thief,460
trance kuja,2786
g shibawandra,2431
bbandromeda,2658
r mitsuki,1511
aoyaiba,2935
lwol,2050
b rei,3075
l/d firem,1915
r jean kirstein,2366
g liu bei,2903
rodin,2179
b nirai kanai,773
g grimrock,1125
daries,2651
b/b ren kougyoku,2858
g/g artemis,572
b mystic ice knight,823
super awoken zeus,1496
gl タマゾーｘ覚醒オーディン,3095
l patricia ezel,1289
b/gmythril,738
d/d kuromi,1159
rdtendo jigoku,2481
misato&aaa wunder,2328
g sonia,2567
rhello kitty,2086
rr cao cao,2901
l rhenoplos cat,865
threedia,1472
dd thanatos,923
r flammesickle,1591
beschamali,3113
ddichigo kurosaki,2677
gl zidane,2038
gldryad,1102
rgshotel,1881
dl madoromi dragon,1277
king gold dragon & king gold cat,879
l/gthor,1347
rrenji abarai,2699
bdneptune,391
shangri-la,775
blninja hattori,2427
commerce deity hermes,570
rl horus,2927
l gc crab,1322
ddblack mage,456
dbatgirl & batwoman,1686
gcloud of darkness,2054
gdartemis,2237
g/lceres,392
drawn joker,761
rlares,2235
g/dsonia,2567
dbpierdra,761
griffin,1212
l/gbastet,2952
l/rformula,351
b/b kittyn & mimmyna,1147
d kakkab,2194
blruka,2955
d alraune,2411
d eco dumpty,668
ggrangiku matsumoto,2693
d/b ana,3090
b kamiya kaoru,3021
ggkushinadahime,2280
venus,1928
b/bleona akita,1285
bb chester,2291
gd abe guard captain pig,1643
dlsesshomaru,2840
king arthur,1304
llpompompurin,2089
d/lchaos,2052
d/rkakkab,2194
drruchbah,2530
dr satan maria,1888
dlzeus,918
rg yasutora sado,2685
rzeus vulcan,1252
ggaia dragon,2718
ameimei,2075
sherias,2711
ggwee jas,1705
d/g scarecrow,2138
g/l yamatsumi,2549
rl mamiya,1875
r/d salamander,325
rhephaestus dragon,2716
rl kagutsuchi,755
l kopis,1884
alibaba,2475
g spica,3058
helianthus,1169
dbcastor,3061
awoken persephone,2751
bgaegir,2383
スーパー超覚醒ゼウス,2217
super awoken hades,1480
l/lyuria,2447
leco baby tiny,1318
r/l minerva,388
d/dkenpachi zaraki,2695
dddragon samurai,3085
dlaila,2409
xiu min,2760
rrmorgiana,2477
acao cao,2901
lr genie,1782
lfagan,1342
rg drall,757
d/r pandora,2662
l/l venus,394
a hera-beorc,1189
bb snow white,1415
l mystic light knight,2742
super saiyan - gotenks,1802
lab matilda,957
glagavulin,443
d/lbahamut,1907
bb viper orochi,986
awoken hera,190
rkut-ku cat,1606
bbice dragon niflheim,409
ldefoud,1631
makimachi misao,3031
ll archangel raphael,627
ggthumbelina,1417
raguel,2941
l chinbowdra,2434
fencer,1906
grsusano,2323
b aldebaran,284
g/d spica,3057
glshew,1871
bedogawa conan,2862
bbsnow white,1415
bbdragoon,2799
rouka,2932
dfrieza - first form,1379
drhaku,1268
d/rvampire lord,2410
l ars nova,1756
llzeus,2928
g/g archangel michael,2500
r/lsphinx,2008
aries mu,1721
g shew,1871
zinogre & ogre cat,2342
r/l kagutsuchi,755
rhera-ur,1536
ggtenshinhan,1409
l cat khezu,1610
r red riding hood,1413
g kapibara-san,612
rlrain,2784
pompompurin,2089
r/r krishna,3068
b/r claymore,1882
l/bsupergirl,1678
g horai,774
g/dabe guard captain pig,1643
b/bawilda,975
one true god,2013
l/d king,1030
r leo,2647
r/b bartholomew,974
gb plan,1320
shining ice leviathan,328
darkdragon vritra,245
lr wol,2050
athor,2395
l lum,2463
uriel,2498
b/dneptune dragon,2255
l/gprincess soprano,2733
r/l ra,2953
bdbraska's final aeon,2787
r/lhimura kenshin,3019
patricia ezel,1289
rrshun,1433
bgkarin,1264
lhideyoshi,543
lb anne & mary,977
bclaymore,1882
king,1030
l/r formula,351
l/dzeus & hera,1923
r/rmorgiana,2477
ddbatman+batwing,2134
b/b sharon,1617
gdspica,3057
higurashi kagome,2461
hikari,2571
l/l rhenoplos cat,865
g/gathena,2811
dlfencer santa,537
super saiyan - gohan,1397
l/bleonis,2193
g/dzhuge liang,1373
izanami,2664
lshin,1865
r/dkagutsuchi,1726
kisuke urahara,2689
b/d awoken odin cat,1199
ddzarbon,1381
dsonia,2406
gl hera-beorc,2962
rbshiva,1112
d/rlu bu,2905
d vritra,2980
bb nut,2385
r/lleilan,1263
l rei sirius,1621
rrchester,1707
bb undine,920
lsun wukong,2660
r/gmarkab,2190
rd ranger,1904
aamir,2809
bbsadalmelik,2186
lr ariel,2496
lgoddess hello kitty,2090
l/dsonia gran,1760
g marine rider,1303
b/bundine,920
bcoelacanth,2579
dagni,2896
demon hadar,1207
d/g persephone,2239
r kut-ku cat,1606
graviton earth dragon,213
super gunma,440
kyubi,2113
l/lakechi mitsuhide,2954
bb kittyn & mimmyna,1147
r yamato takeru dragon,3000
bd hera-is,597
lrsakuya,2510
regios cat,1604
dyukari,2119
gbbalboa,2945
amenouzume,1296
caol-ila,445
d batman+s. gloves,2133
r/dshishio makoto,3039
dcoc p.e.k.k.a,731
d stray soul beast izuna,885
r/l alma,2242
lsonia gran,1760
rd satan maria,1889
r/l misato&aaa wunder,2328
b aegir,2383
d/d persephone,576
r xiang mei,2756
lightning holy dragon,214
l erwin smith,2364
rrdd-drake,843
rl gainaut,1839
g/r delgado,1654
murata juuzou,2620
b/d carat,2668
b/l rei,3075
d orchid,1170
juza,2449
b/didunn&idunna,2393
gore magala & gore cat,1608
drhideto bandou,2614
rrares,568
r/dscarlet,2206
r/l exiled apollo,1059
ddhenry boram,1291
l/l archangel metatron,641
cyberdragon valhalla,411
r/l diagoldos,1879
g/dgabranth,2789
rikki,1435
l don-chan,1554
bkraken rider,2096
g/d honjo kamatari,3037
邪眼皇ロマノフi世,2176
究極装備 puppetmaster,1905
r/dタマゾーｘ覚醒幻神・オーディン,3162
blazing dark tiamat,338
otg,498
d/g war princess asmodeus another,2249
d/r lu bu,2905
l/r genie,1782
r melagon,964
l/lcinderella,1419
g/r bastet,2011
r/r phoenix,1210
nut,2385
d gore cat,2344
l/lkrista lenz,2370
g/b artemis,2749
courage machina,2298
vampire,895
r/gliberty geist,3015
d/l kali,2407
l/l alex santa,539
l/divory dragon,337
g/b sonia,2287
g/dpiccolo,1403
awoken cao cao,2901
aneptune,1534
l shin,1865
bl hyoga,2123
r/dmegumi hayashida,2604
rgdrahklist,2939
ll goddess hello kitty,2090
gkuarje,2877
ggdryad,1101
arthur,2121
l yang guifei,2922
lr himi udon,2105
awoken tsukuyomi,2325
akechi mitsuhide,3110
d/bcreuse,1658
majin buu - innocent vs pure evil,1580
bsherias,2711
bisky,1018
machine golem mk.iii,319
kurapika,1014
gb kapibara-san,612
glearth golem,1274
r/l tsubaki,2970
r/dsalamander,325
bsnow white,1415
lrfemale titan,2378
piccolo,1562
baggi cat,859
rantares,3054
dgamble mage,487
g sacred dragon king saiga,716
chrono turtle,489
g/lbartz,2771
r ranger,1904
r/bbartholomew,974
r shun,1433
afallen angel lucifer,2507
gl yoruichi shihoin,2687
r/l fire hammer kiriko another,1973
bawoken odin cat,1199
oda nobunaga,2924
zera,1923
machine necky,3094
leonis,2193
avalon drake,2752
radious,1127
ld satsuki,2951
gg archangel michael,2500
r ardbeg,441
ll koganei kaoru,2850
gb caph,2529
r/dhisoka,1022
btakkun,2731
b/gpolaris,2248
ddarkseid,1700
ll fuu,1514
el dorado,772
g/dprincess valkyrie,1730
gon freecs,2226
bhrungnir,820
dg sagara takeshi,2866
bbshinji&eva unit-01,698
rsonia another,2570
g/g robin,929
dhamal,2561
polaris & kapibara-san,2248
dbzaerog∞,1847
urd,2663
d/bpandora,2292
sherias roots,2943
d/d cerberus,1214
gasho,1764
ggdragonette,1096
g/g green arrow,1682
g sasha blouse,2372
ggwoodbahn,1352
l/lizanagi,1299
rred riding hood,1413
mythril,1713
rsedin,2875
ggrimrock,1125
wol,2050
b/gaegir,2383
reren yeager,2355
bd sonia,2566
ld sonia gran,1760
r/dkurei,2846
awoken surtr,2398
d/r durga,1339
asun quan,2902
ld king,1030
b dragoon,2799
r/l zhu bajie,2184
d/dhaku,1269
ghera-beorc,2807
grachel moore,2864
ame no uzume,2278
rdscarlet,2206
a loki,2396
l/l amaterasu,988
b/d emperor of palamecia,2053
sarasvati,3069
shun,1433
l/bjuza,2449
ggisle dragon yggdrasil,410
sonia another,2570
gg my melody,2088
blegelonte,1916
d mayuri kurotsuchi,2701
d/r izanami,2180
dgbasilisk,340
ggosiris,2386
a zeus mercury,1532
g/gleeza,1619
aartemis,2749
gd kali,2814
d/bkurone,3117
rkurei,2846
lg yang guifei,2922
g/rarmadel,1754
b/l android 18,1568
r/d hisoka,1022
l kikyo,2842
l/dthouzer,1873
l/lra,999
l ra,2012
jotunn,316
bb toshiro hitsugaya,2691
r/b theurgia,1750
l/banne & mary,977
ggdaruma,440
ggmelon dragon,1080
究極装備 thief,1902
ヤ魔モトｐ,2221
lllinka,2735
rlkenshiro,2444
machine hera,2526
rggenthru,1026
g zhang fei,1425
b/dcarat,2668
coc dragon,729
l/b anne & mary,977
b/dnirai kanai,773
b/l edogawa conan,2862
b sadalmelik,2186
l/l super zeus,2217
ignis cu chulainn,1209
freyr,2392
gshew,1871
green dragon,28
l/l sakuya,1218
g android 16,1564
awoken karin,2074
r/r mitsuki,1511
lglum,2463
shiva,1954
rdmajin buu,1582
dd jaggi cat,855
r/d gigas,2019
rgyasuda,2612
glandroid 16,1564
rihaku,2453
g/d juda,1869
lathena another,2568
dr nephthys,2388
larchangel metatron,1217
d ufo,771
star justice,2987
l supergirl,1678
okuninushi,2282
dwar princess asmodeus another,2249
lsaria,2441
g freyja,2394
rpoogie,2346
d nephthys,2388
r/llifive,2092
db black mage,2802
d/ddragon samurai,3085
hisoka,1022
rdsatan maria,1889
d gremory,2999
db darkseid,1700
glkaede,2972
r/brozuel,2493
rl ouka,2932
rr colossus titan,2376
ruel,2495
b/bisis,996
dl fencer santa,537
darkham knight,2140
llarthur,2121
d/lfagan,1343
glzeus-dios,2948
lcinderella,1419
lrhenoplos cat,865
rgvidel,1800
bl isis,997
nobunaga,2130
grisar,1849
g armored titan,2374
l akechi mitsuhide,2954
g/lkano,2956
a shiva,1954
rrexa-hydra,1350
dlchrollo lucilfer,1020
gheracles,1098
r/rthuban,2185
r/lmitsuki,2574
aparvati,1956
d/d邪眼皇ロマノフi世,2176
kopis,1884
llaladdin,2473
bd neptune,391
g/gperseus,2659
b hera-is,1737
r/l leilan,1263
rhanazawa saburou,2630
narga cat,2340
dd kuromi,1159
g adamant,739
dspinon,484
succubus,1106
b/r charité,2296
rg genthru,1026
医大生・レオリオ,2228
gsusano,2323
awoken isis,2010
r berserker,2800
apple springs kittyn & mimmyna,1147
dl thoth,1465
batman+s. gloves,2133
g/dadamant,739
rmelagon,964
rstrawberry dragon,1076
gbspica,3058
l/r pollux,3059
g/d sevenzard,2754
r/r berserker,2800
d/rpersephone,893
bg hrungnir,820
d xin hua,2762
rg theurgia,2821
b muse,1652
dblumiel,2497
gmari&eva provisional unit-05,700
lbyuna,2766
b noah,2391
bd emperor of palamecia,2053
brbeast rider,1302
mutecocoon,1601
kaede,2972
l/g thor,1347
chiaotzu,1411
a horus,2009
ranger,1904
gl canopus,1206
g/l ceres,392
l/rtakeminakata,2806
rkenshiro,2444
kouhei jinnai,2622
g gaia dragon,2718
rgantares,3054
b/b hatsume no tsubone,1192
ddbeelzebub,1371
jormungandr,2639
r/rmystic flame knight,2739
bkarin,2074
b you yu,2758
bcharité,2296
bb kozukura,1880
gd piccolo,1403
r/dtendo jigoku,2481
sacred dragon king saiga another,1969
d/l another geist,3017
l/gsakuya,2077
ddragon zombie,2947
soupdet,1463
asopdet,1463
gtakani megumi,3027
alrescha,2418
rguan yinping,1590
d xuanzang,1248
l persian nyadra,1960
lmachine zeus,2528
deathstroke,1058
lgnordis,1845
d/dpersephone,576
drlu bu,2905
dbatman+s. gloves,2133
bl kamiya kaoru,3021
a parvati,1956
dgacrux,2338
elysion,776
d gacrux,2338
archer,2801
lr santa claus,2524
d/lfallen angel lucifer,2507
d/dbatman+batwing,2134
lyuna,2766
l ヤ魔モトｐ,2221
g/l athena,2810
b/r hermes,2748
bd indigo,2263
bd vampire,895
drjed,1028
yomi dragon,2261
g sacred dragon king saiga another,1969
awoken ra,2012
b/blakshmi,1955
saito hajime,3033
green arrow,1682
gkirisawa fuko,2471
lr aotsuki ushio and tora,2465
g/l ana,3089
g/l sacred dragon king saiga,716
pteras,14
melaburn,963
l/barcline,1656
b/ltidus,2042
lgfairlio,760
glhera-beorc,2962
g/g gaia,2738
bbchester,2291
zarbon,1381
l/lapollo,574
ddkuromi,1159
r/r naga,1099
ddjaggi cat,855
d pumpkin joker,2403
shingen,540
bb mermaid,1100
a artemis,2749
ashinji&eva unit-01,2326
balfecca,2191
d/lsaga,2122
buster siegfried,1208
d diadem,2189
lgshangri-la,775
rshingen,540
g meimei,2075
d fagan,1343
ggarchangel michael,2500
ggzhao yun,1710
r/r mr. satan,1584
lr kanna,2534
dpersephone,2751
rhephaestus,2722
rlmisato&aaa wunder,2328
aquaman,1680
btoki,3076
g odin dragon,2257
r liberty geist,3015
b/r mori motonari,3104
dd heavy metal dragon,1215
lradious,1127
r/g denebola,2553
d frieza - first form,1379
gddragonette,333
d/b archangel lucifer,2502
thumbelina,1417
blil' blue dragon,1091
lrei sirius,1621
glkaguya-hime,2808
brantikythera,1458
d/d 邪眼皇ロマノフi世,2176
d bahamut,1907
d/bdorva,2879
bhyoga,2123
l/rra,2012
my melody,2088
rr mitsuki,1511
d/lsesshomaru,2840
gdblack zeus,2220
a madoromi dragon,1277
r/r laila,1615
taiko master! don-chan,605
r/bnim,1650
lmeta,1217
ghanuman,2838
r/ltitan,984
br barbarossa,2918
d/d super hades,1480
g/l meimei,1267
lightning archdemon baal,637
solar deity apollo,574
rmystic flame knight,2739
d/r fallen angel lucifer,1552
holy thunderdragon indra,657
thouzer,1873
ggmystic stone knight,2741
awoken horus,2009
lerwin smith,2364
b/b kamui,2740
lnappa,1796
l/bapollo,2238
b/lsumire,2971
da qiao,1744
ggshiryu,1431
drfenrir,2641
god - piccolo,1562
bice golem,1273
grrobin hood,2920
dg mutecocoon,1601
rl antares,3053
d/l yomi,989
r/d trance kuja,2786
l koganei kaoru,2850
db lumiel,2497
llthe flash,1684
awoken machine hera,2526
bleona akita,1285
d ichigo kurosaki,2677
gdkisuke urahara,2689
ilsix,2277
g/bdragonette,331
rl rain,2784
dbvampire,894
dark golem mk.iii,320
rr laila,1615
gbkapibara-san,612
lhera-sowilo,2946
ldsherias roots,2943
aldebaran,284
gdsonia,2567
hadar,1207
g plan,1320
l/l krista lenz,2370
awoken hades,1748
bd sha wujing,2182
gguan yu,1242
g/d astaroth,1260
brlil' blue dragon,1091
b/lneptune,390
lb archangel metatron,1217
ddxuanzang,1248
ivory dragon,1110
b/rscheat,2565
dbokuninushi,2282
lgpouf,1034
gd juda,1869
d/rfallen angel lucifer,1552
lb ivory dragon,335
l eschamali,2949
rihaku of the ocean,2453
d castor,3062
bgpolaris,2248
shadow dragon knight,1899
inuyasha,2459
llyoroku,1525
d/d cecil,2768
grsasha blouse,2372
abyss neptune,391
blandroid 18,1568
batman+batmobile,2134
dgoetia,1758
b/l sea serpent,328
r megumi hayashida,2604
b/dneptune,391
llucifer,2014
gbmarine rider,1303
dr persephone,893
rd hera-ur,599
bb hermes,570
lbapollo,2238
d satsuki,2150
lregulus,286
ldeus ex machina,2234
l/ramaterasu,1557
flame guardian,79
b chester,2291
thanatos,923
d/g cerberus rider,2102
r/d megumi hayashida,2604
g orihime inoue,2681
r/lprincess valkyrie,1728
d/l archangel lucifer,629
dd fencer,1906
g/gsylph,921
zweihander,1885
db judar,2479
l/r jou kanayama,2616
r/l mamiya,1875
l/l goddess hello kitty,2090
gamble mage,487
archangel michael,2500
dcastor,3062
r/d surtr,2398
g/b puzzdroid,831
glsacred dragon king saiga another,1969
mithril edge,1713
starling,1602
d/bzweihander,1885
ultimate berserker,450
rbfreyr,2392
b/r volsung,1841
goetia,1758
scheat,2565
a vritra,2980
koganei kaoru,2850
bbhatsume no tsubone,1192
lr fragrem,2878
d under construction,704
ultimate bahamut,468
b/b yo minuzaki,1279
bl aegir,2963
chaos blizzard dragon,661
g/dkisuke urahara,2689
bbkyoza meguri,2848
d/bpierdra,761
d/dkuromi,1159
l/laladdin,2473
b/bkerokerokeroppi,2087
bl verdor,2940
ggriffin,1212
gadius,2744
gyoruichi shihoin,2687
gr bastet,2011
aindra,2979
dhera dragon,2720
azeus,2928
r zhu bajie,2184
神王妃・ヘラマリア,1888
d/b valkyrie claire,2318
d/dhattori hanzo,1195
a kagutsuchi,1726
r hanazawa saburou,2630
dbaphomet,1316
cauchemar,2894
l/b venus,1928
l/l xuanzang,1246
awoken shiva,1954
g leeza,1619
g/gcauchemar,1628
g alnair,2187
l/d deus ex machina,2234
eco dumpty,668
bg mythril,738
rdkali,2511
rnapoleon,2916
g/g draggie,1190
ace.bastet,2929
g amitan,841
gdelgado,1654
r mystic flame knight,2739
glana,3089
d sagara takeshi,2866
l mu,1721
eco baby tiny,1318
exodia,2891
br acubens,2555
b/lkamiya kaoru,3021
raoh,2445
d madoromi dragon,1277
rd baldin,2713
db castor,3061
r colossus titan,2376
r/ryamato takeru,2657
d sonia gran reverse,2737
hera-ur,1536
b/b ruka,1512
gaustralis,2563
ultimate fencer santa,537
r/g lil' red dragon,1090
bwadatsumi dragon,3001
d judar,2479
b/lprincess valkyrie,1729
